Trainspotting;8.1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Fargo;8.1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Underground;8.1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
La haine;8.1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Dilwale Dulhania Le Jayenge;8.1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Before Sunrise;8.1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Trois couleurs: Rouge;8.1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0
Chung Hing sam lam;8.1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Jurassic Park;8.1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
In the Name of the Father;8.1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ba wang bie ji;8.1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0
Dà hóng denglong gaogao guà;8.1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0
Dead Poets Society;8.1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Stand by Me;8.1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Platoon;8.1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Paris, Texas;8.1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kaze no tani no Naushika;8.1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
The Thing;8.1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0
Pink Floyd: The Wall;8.1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0
Fitzcarraldo;8.1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Fanny och Alexander;8.1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Blade Runner;8.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
The Elephant Man;8.1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Life of Brian;8.1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Deer Hunter;8.1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Rocky;8.1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Network;8.1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Barry Lyndon;8.1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Zerkalo;8.1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Chinatown;8.1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Paper Moon;8.1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Viskningar och rop;8.1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Solaris;8.1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
Le samouraï;8.1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Cool Hand Luke;8.1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Persona;8.1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Andrei Rublev;8.1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
La battaglia di Algeri;8.1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
El ángel exterminador;8.1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
What Ever Happened to Baby Jane?;8.1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0
Sanjuro;8.1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Man Who Shot Liberty Valance;8.1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Ivanovo detstvo;8.1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Jungfrukällan;8.1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Inherit the Wind;8.1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Les quatre cents coups;8.1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ben-Hur;8.1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Kakushi-toride no san-akunin;8.1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Le notti di Cabiria;8.1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kumonosu-jô;8.1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
The Bridge on the River Kwai;8.1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
On the Waterfront;8.1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Le salaire de la peur;8.1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Ace in the Hole;8.1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
White Heat;8.1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Third Man;8.1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
The Red Shoes;8.1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0
The Shop Around the Corner;8.1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Rebecca;8.1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0
Mr. Smith Goes to Washington;8.1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gone with the Wind;8.1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0
La Grande Illusion;8.1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
It Happened One Night;8.1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
La passion de Jeanne d'Arc;8.1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
The Circus;8.1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Sunrise: A Song of Two Humans;8.1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
The General;8.1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Das Cabinet des Dr. Caligari;8.1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0
Badhaai ho;8;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Togo;8;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Airlift;8;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Bajrangi Bhaijaan;8;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Baby;8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
La La Land;8;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Lion;8;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Martian;8;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Zootopia;8;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bãhubali: The Beginning;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kaguyahime no monogatari;8;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Wonder;8;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Gully Boy;8;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0
Special Chabbis;8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Short Term 12;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Serbuan maut 2: Berandal;8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
The Imitation Game;8;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Guardians of the Galaxy;8;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Blade Runner 2049;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Her;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0
Bohemian Rhapsody;8;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
The Revenant;8;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Perks of Being a Wallflower;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Tropa de Elite 2: O Inimigo Agora é Outro;8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The King's Speech;8;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
The Help;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Deadpool;8;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Darbareye Elly;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Dev.D;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Yip Man;8;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
My Name Is Khan;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Nefes: Vatan Sagolsun;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Slumdog Millionaire;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Black Swan;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Tropa de Elite;8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Avengers;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Persepolis;8;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Dallas Buyers Club;8;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Pursuit of Happyness;8;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Blood Diamond;8;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
The Bourne Ultimatum;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Bin-jip;8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Sin City;8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Le scaphandre et le papillon;8;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
G.O.R.A.;8;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Ratatouille;8;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Casino Royale;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Kill Bill: Vol. 2;8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Vozvrashchenie;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bom Yeoareum Gaeul Gyeoul Geurigo Bom;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Mar adentro;8;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cinderella Man;8;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Kal Ho Naa Ho;8;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Mou gaan dou;8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pirates of the Caribbean: The Curse of the Black Pearl;8;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Big Fish;8;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
The Incredibles;8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Yeopgijeogin geunyeo;8;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Dogville;8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Vizontele;8;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Donnie Darko;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
Magnolia;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Dancer in the Dark;8;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
The Straight Story;8;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pâfekuto burû;8;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Festen;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Central do Brasil;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Iron Giant;8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Knockin' on Heaven's Door;8;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sling Blade;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Secrets & Lies;8;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Twelve Monkeys;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0
Kôkaku Kidôtai;8;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Nightmare Before Christmas;8;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
Groundhog Day;8;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
Bound by Honor;8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Scent of a Woman;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Aladdin;8;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JFK;8;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0
Beauty and the Beast;8;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
Dances with Wolves;8;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Do the Right Thing;8;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rain Man;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Akira;8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
The Princess Bride;8;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
Der Himmel über Berlin;8;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0
Au revoir les enfants;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Tenkû no shiro Rapyuta;8;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Terminator;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Gandhi;8;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Kagemusha;8;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0
Being There;8;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Annie Hall;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Jaws;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Dog Day Afternoon;8;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Young Frankenstein;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Papillon;8;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Exorcist;8;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Sleuth;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
The Last Picture Show;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Fiddler on the Roof;8;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
Il conformista;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Butch Cassidy and the Sundance Kid;8;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rosemary's Baby;8;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Planet of the Apes;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
The Graduate;8;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Who's Afraid of Virginia Woolf?;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Sound of Music;8;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Doctor Zhivago;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0
Per un pugno di dollari;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
8½;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Vivre sa vie: Film en douze tableaux;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Hustler;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
La dolce vita;8;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rio Bravo;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Anatomy of a Murder;8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Touch of Evil;8;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Cat on a Hot Tin Roof;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sweet Smell of Success;8;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
The Killing;8;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
The Night of the Hunter;8;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
La Strada;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Les diaboliques;8;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Stalag 17;8;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Roman Holiday;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
A Streetcar Named Desire;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
In a Lonely Place;8;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0
Kind Hearts and Coronets;8;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rope;8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Out of the Past;8;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Brief Encounter;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Laura;8;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0
The Best Years of Our Lives;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0
Arsenic and Old Lace;8;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
The Maltese Falcon;8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
The Grapes of Wrath;8;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
The Wizard of Oz;8;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
La règle du jeu;8;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Thin Man;8;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
All Quiet on the Western Front;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Bronenosets Potemkin;8;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0
Knives Out;7.9;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Dil Bechara;7.9;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Manbiki kazoku;7.9;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Marriage Story;7.9;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Call Me by Your Name;7.9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
I, Daniel Blake;7.9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Isle of Dogs;7.9;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Hunt for the Wilderpeople;7.9;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Captain Fantastic;7.9;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sing Street;7.9;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Thor: Ragnarok;7.9;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Nightcrawler;7.9;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Jojo Rabbit;7.9;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Arrival;7.9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Star Wars: Episode VII - The Force Awakens;7.9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Before Midnight;7.9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
X-Men: Days of Future Past;7.9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Bir Zamanlar Anadolu'da;7.9;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Artist;7.9;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Edge of Tomorrow;7.9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Amour;7.9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
The Irishman;7.9;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Un prophète;7.9;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Moon;7.9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
Låt den rätte komma in;7.9;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
District 9;7.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
The Wrestler;7.9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Jab We Met;7.9;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Boyhood;7.9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4 luni, 3 saptamâni si 2 zile;7.9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Star Trek;7.9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
In Bruges;7.9;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Man from Earth;7.9;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Letters from Iwo Jima;7.9;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Fall;7.9;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Life of Pi;7.9;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Fantastic Mr. Fox;7.9;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C.R.A.Z.Y.;7.9;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Les choristes;7.9;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Iron Man;7.9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Shaun of the Dead;7.9;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Gegen die Wand;7.9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Mystic River;7.9;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Harry Potter and the Prisoner of Azkaban;7.9;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
Ying xiong;7.9;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Hable con ella;7.9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0
No Man's Land;7.9;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Cowboy Bebop: Tengoku no tobira;7.9;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Bourne Identity;7.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Nueve reinas;7.9;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
